Date,log_price_usd,log_price_trend,log_price_residual,log_price_residual_ma14,close,pct_change,realized_vol_30,years_since_halving,dxy,dxy_ret_30,dxy_ret_100,short_percent_r,long_percent_r,wr_composite
2012-10-06,2.526138937216032,,,,,,19.631923099494475,0.0,79.33999633789062,-0.021460353402429466,,,,
2012-10-07,2.474350890381905,,,,,,25.23659526959162,0.0,79.33999633789062,-0.011339609496689995,,,,
2012-10-08,2.4624334883762784,,,,,,25.53103739992551,0.0,79.54000091552734,-0.008847340616481736,,,,
2012-10-09,2.4705256906622353,,,,,,25.591218848097135,0.0,79.94999694824219,-0.003738355785144032,,,,
2012-10-10,2.493964542774804,,,,,,26.30649254398712,0.0,79.91999816894531,-0.005475391215335246,,,,
2012-10-11,2.4905201817522613,,,,,,26.19387597387288,0.0,79.77999877929688,-0.0010017759885205813,,,,
2012-10-12,2.487242932288134,,,,,,26.236128995836903,0.0,79.69000244140625,-0.0006269804828524794,,,,
2012-10-13,2.4787882898499327,,,,,,26.384284459822677,0.0,79.69000244140625,0.005425186646307534,,,,
2012-10-14,2.4553557891538254,,,,,,25.89274869813233,0.0,79.69000244140625,0.010653189391764517,,,,
2012-10-15,2.4772364360038974,,,,,,26.670881591780876,0.0,79.73999786376953,0.011287246758039382,,,,
2012-10-16,2.4721606020289446,,,,,,26.39274378682801,0.0,79.37000274658203,0.006594854565933783,,,,
2012-10-17,2.4781663315215723,,,,,,26.447277730914028,0.0,79.0199966430664,0.00012649672909392784,,,,
2012-10-18,2.478715259671761,,,,,,24.9763000970667,0.0,79.37000274658203,0.0015142302407826769,,,,
2012-10-19,2.4644901268579904,,,,,,24.464794612897585,0.0,79.63999938964844,0.007336223741024384,,,,
2012-10-20,2.459108175167317,,,,,,24.337827588770615,0.0,79.63999938964844,0.0028963067237435247,,,,
2012-10-21,2.4559421499204848,,,,,,24.339551066076133,0.0,79.63999938964844,0.003907696349912282,,,,
2012-10-22,2.463093625595429,,,,,,24.356923969944717,0.0,79.6500015258789,0.004033778992035053,,,,
2012-10-23,2.4602537258460293,,,,,,24.34852330765433,0.0,79.9800033569336,0.0081936406261931,,,,
2012-10-24,2.4539621344323135,,,,,,24.377107770186715,0.0,79.97000122070312,0.0056590115270831465,,,,
2012-10-25,2.3752433552806513,,,,,,33.008548775445284,0.0,80.04000091552734,0.006159620929878873,-0.03601105513342573,,,
2012-10-26,2.315562470741284,,,,,,36.36406484779394,0.0,80.06999969482422,0.0022531018469265085,-0.03471967883512983,,,
2012-10-27,2.3473850493129085,,,,,,37.9941994763319,0.0,80.06999969482422,0.0065367268776606036,-0.034137536537574675,,,
2012-10-28,2.371174344198405,,,,,,38.82307836953551,0.0,80.06999969482422,0.0016261852570400581,-0.04073321524087392,,,
2012-10-29,2.3637497079091276,,,,,,38.77688633377746,0.0,80.06999969482422,0.0016261852570400581,-0.04073321524087392,,,
2012-10-30,2.385023979086495,,,,,,39.51456252918411,0.0,80.06999969482422,0.0016261852570400581,-0.04073321524087392,,,
2012-10-31,2.4110871343182487,,,,,,40.478364388698076,0.0,79.91999816894531,0.0012527997306868155,-0.045275366825686114,,,
2012-11-01,2.362130144144684,,,,,,41.003830055767594,0.0,80.05000305175781,0.003887699978596837,-0.047137233469547235,,,
2012-11-02,2.3542761539487165,,,,,,40.65731911439372,0.0,80.58999633789062,0.007752846163856075,-0.03508142268847925,,,
2012-11-03,2.3656300323516093,,,,,,40.9998947346962,0.0,80.58999633789062,0.01562694250301644,-0.026808372010062254,,,
2012-11-04,2.3792574714026253,,,,,,41.39522814567568,0.0,80.58999633789062,0.015754979300434346,-0.025631758796380244,,,
2012-11-05,2.374051504712413,,,,,,41.18132949541619,0.0,80.75,0.017771662808055755,-0.023697244664105055,,,
2012-11-06,2.3858408639351714,,,,,,38.97730287464645,0.0,80.61000061035156,0.016007112819268254,-0.025389898408490374,,,
2012-11-07,2.3937137190463966,,,,,,39.00368795619401,0.0,80.76000213623047,0.015338209789547141,-0.024519854533739283,,,
2012-11-08,2.388092782365294,,,,,,38.88880231924322,0.0,80.79000091552734,0.010506616627252052,-0.02238623533137185,,,
2012-11-09,2.3810142427830554,,,,,,38.10095553505599,0.0,81.02999877929688,0.013888896844130194,-0.024440149758791385,,,
2012-11-10,2.38538649440271,,,,,,38.17395392370865,0.0,81.02999877929688,0.0156680874796451,-0.02760114006022585,,,
2012-11-11,2.383412782225022,,,,,,38.17649754107363,0.0,81.02999877929688,0.01681511227052468,-0.016387454711466187,,,
2012-11-12,2.4007405353144753,,,,,,38.61226414545997,0.0,81.04000091552734,0.016940625332690917,-0.016266040089422673,,,
2012-11-13,2.3977136907748617,,,,,,38.105246617085754,0.0,81.08000183105469,0.017442581842941562,-0.01578047421346984,,,
2012-11-14,2.394156694695089,,,,,,37.43177576414976,0.0,81.05999755859375,0.016553796465850867,-0.014707659339313173,,,
2012-11-15,2.413688971195132,,,,,,37.975525109032965,0.0,81.08000183105469,0.021544651950340166,-0.013745253205232011,,,
2012-11-16,2.4600199309162316,,,,,,40.42875250201626,0.0,81.26000213623047,0.028347324580158872,-0.013715223471162497,,,
2012-11-17,2.463856849024662,,,,,,40.44813300013848,0.0,81.26000213623047,0.0238125151095554,-0.016698902028196683,,,
2012-11-18,2.456647000207838,,,,,,40.29200803079151,0.0,81.26000213623047,0.020341571559487015,-0.015626903305121953,,,
2012-11-19,2.4638982906964264,,,,,,40.31885119807394,0.0,80.87000274658203,0.01544454252084626,-0.020351305185566604,,,
2012-11-20,2.459517926193002,,,,,,40.32908996531123,0.0,80.95999908447266,0.0165745819304437,-0.019261101253845392,,,
2012-11-21,2.4620759324043657,,,,,,40.28143404800591,0.0,80.93000030517578,0.01607029196202836,-0.018316376655904354,,,
2012-11-22,2.508948477210178,,,,,,42.496384183758444,0.0,80.93000030517578,0.011877930837318917,-0.018792470764703362,,,
2012-11-23,2.507995344229784,,,,,,42.43811249701345,0.0,80.19000244140625,0.0027510468593836546,-0.0297640537090903,,,
2012-11-24,2.5187607769869915,,,,,,34.94843026726494,0.0,80.19000244140625,0.0018740820110336731,-0.026347719194559804,,,
2012-11-25,2.5281009872579054,,,,,,29.1252627232147,0.0,80.19000244140625,0.0014987229554066506,-0.029176707956839798,,,
2012-11-26,2.5001750128207694,,,,,,29.85423708903146,0.0,80.25,0.0022480367910806542,-0.028450345248582032,,,
2012-11-27,2.4980922846777904,,,,,,29.38428505311141,0.0,80.4000015258789,0.004121416664324196,-0.026634346112384688,,,
2012-11-28,2.5121699250668774,,,,,,29.30389793872856,0.0,80.33999633789062,0.0033720075445917708,-0.025709468471013297,,,
2012-11-29,2.5255415590824337,,,,,,29.00931883615197,0.0027378507871321013,80.19999694824219,0.001623545071979926,-0.02087665288016849,,,
2012-11-30,2.532596123302823,,,,,,28.306613648190222,0.0054757015742642025,80.1500015258789,0.0028779199474877615,-0.016443690919353715,,,
2012-12-01,2.53309241469827,,,,,,23.475913486405073,0.008213552361396304,80.1500015258789,0.001249200128780048,-0.014872161693650576,,,
2012-12-02,2.5255642113159,,,,,,23.459754486647384,0.010951403148528405,80.1500015258789,-0.005459670331376509,-0.017649158924437636,,,
2012-12-03,2.5382070905996987,,,,,,23.48965892301288,0.013689253935660506,79.87999725341797,-0.008810015097852064,-0.020958440510169818,,,
2012-12-04,2.5929826936742013,,,,,,27.391709991439622,0.01642710472279261,79.63999938964844,-0.01178802570308013,-0.023899951412751808,,,
2012-12-05,2.5887222393187135,,,,,,27.35607317481247,0.019164955509924708,79.7699966430664,-0.012136264482149772,-0.02314483142645196,,,
2012-12-06,2.601053127779112,,,,,,27.36449279866476,0.02190280629705681,80.26000213623047,-0.004341874103349741,-0.013641398216595046,,,
2012-12-07,2.601005486454535,,,,,,27.44308284304627,0.024640657084188913,80.41999816894531,-0.0042100539659671865,-0.013856589092894445,,,
2012-12-08,2.602688530563532,,,,,,27.234130215272646,0.02737850787132101,80.41999816894531,-0.004579808669254781,-0.015426078985342873,,,
2012-12-09,2.5912549941853626,,,,,,27.46019919949146,0.030116358658453114,80.41999816894531,-0.007528083667050711,-0.010215407151442313,,,
2012-12-10,2.602115934284128,,,,,,27.47047260478961,0.03285420944558522,80.33000183105469,-0.00863873823013106,-0.011323054387019194,,,
2012-12-11,2.6112026556837087,,,,,,27.33536458365017,0.03559206023271732,80.05999755859375,-0.011970890229742404,-0.01464618389423078,,,
2012-12-12,2.615072964991779,,,,,,27.196820307839726,0.038329911019849415,79.88999938964844,-0.014190541866819784,-0.01673846905048082,,,
2012-12-13,2.6214206799780286,,,,,,27.027352718424748,0.04106776180698152,79.93000030517578,-0.014183540946078765,-0.017092958618602938,,,
2012-12-14,2.610137603146961,,,,,,27.391253048369535,0.04380561259411362,79.5999984741211,-0.018011338865601467,-0.02018709296864496,,,
2012-12-15,2.6049795275847583,,,,,,27.359963228910182,0.04654346338124572,79.5999984741211,-0.018253617704862113,-0.018253617704862113,,,
2012-12-16,2.590231745560805,,,,,,25.255065461824184,0.049281314168377825,79.5999984741211,-0.02042829951353453,-0.008099707487587593,,,
2012-12-17,2.5892720668611973,,,,,,25.301593887551952,0.05201916495550993,79.56999969482422,-0.02079746981267616,-0.008473524052034609,,,
2012-12-18,2.585659104804899,,,,,,25.18207971638948,0.05475701574264202,79.36000061035156,-0.02338175579534929,-0.011090335073500768,,,
2012-12-19,2.6055406679002058,,,,,,25.573707083677217,0.057494866529774126,79.25,-0.020032183647359925,-0.013812849700359231,,,
2012-12-20,2.607863465466047,,,,,,25.43984232366727,0.06023271731690623,79.26000213623047,-0.02099798625823146,-0.007513128844671257,,,
2012-12-21,2.597414164867612,,,,,,25.822339065655818,0.06297056810403832,79.62000274658203,-0.0161867978951431,-0.0015048297015570755,,,
2012-12-22,2.5972835365132596,,,,,,22.501829868081714,0.06570841889117043,79.62000274658203,-0.0161867978951431,0.004542021204248847,,,
2012-12-23,2.589124444553981,,,,,,22.706283399611838,0.06844626967830253,79.62000274658203,-0.007108114197162063,0.009765431672312141,,,
2012-12-24,2.597242481630353,,,,,,22.637471556476125,0.07118412046543464,79.63999938964844,-0.006858748410186077,0.010019035267154974,,,
2012-12-25,2.5926817732832483,,,,,,22.637184683509933,0.07392197125256673,79.63999938964844,-0.006858748410186077,0.010019035267154974,,,
2012-12-26,2.5993284143659463,,,,,,20.787431717760548,0.07665982203969883,79.62000274658203,-0.007850433064398366,0.007720549219828898,,,
2012-12-27,2.5952027042003127,,,,,,20.841806568289627,0.07939767282683094,79.62000274658203,-0.009701477170318329,0.004668804373274771,,,
2012-12-28,2.599388481090621,,,,,,20.590378454293717,0.08213552361396304,79.68000030517578,-0.008215036878257531,0.007842180188818437,,,
2012-12-29,2.593312812275053,,,,,,20.502799849751746,0.08487337440109514,79.68000030517578,-0.0064837489133819926,0.0034000331270005457,,,
2012-12-30,2.598608316045924,,,,,,20.473364912309105,0.08761122518822724,79.68000030517578,-0.005864020109236923,0.004411930745526371,,,
2012-12-31,2.606058260500852,,,,,,20.5222057649282,0.09034907597535935,79.7699966430664,-0.004741171248634379,0.0055463860060001036,,,
2013-01-01,2.590120011267344,,,,,,21.015716787254764,0.09308692676249145,79.7699966430664,-0.004741171248634379,0.0055463860060001036,,,
2013-01-02,2.58630483675247,,,,,,20.842403938264365,0.09582477754962354,79.8499984741211,-0.00037554807621864583,0.004149922597908695,,,
2013-01-03,2.594066026760225,,,,,,13.6240982404063,0.09856262833675565,80.43000030517578,0.009919649944523101,0.01106219006485043,,,
2013-01-04,2.5991070643753376,,,,,,13.635908293599087,0.10130047912388775,80.5,0.00915135248406762,0.007635506509098944,,,
2013-01-05,2.599678249456522,,,,,,13.155248238551446,0.10403832991101986,80.5,0.002990254888881827,0.011942135911975793,,,
2013-01-06,2.6030227046458596,,,,,,13.191892159591276,0.10677618069815195,80.5,0.0009948002098509878,0.007005223186028919,,,
2013-01-07,2.606833802111748,,,,,,13.228908211205919,0.10951403148528405,80.26000213623047,-0.0019895055503325043,0.004002998311874784,,,
2013-01-08,2.623243710197195,,,,,,13.569455962363486,0.11225188227241616,80.3499984741211,-0.0008704264662772188,0.005128796850054629,,,
2013-01-09,2.6261859372658862,,,,,,13.263403418457376,0.11498973305954825,80.55999755859375,0.002863136092325469,0.009270832706073318,,,
2013-01-10,2.647816913312459,,,,,,14.394332380787695,0.11772758384668036,79.73999786376953,-0.003996998558362663,0.0,,,
2013-01-11,2.655185224741997,,,,,,14.485701235905779,0.12046543463381246,79.55999755859375,-0.004130702635822603,-0.005126968311252589,,,
2013-01-12,2.6542474910121854,,,,,,14.420464526296762,0.12320328542094455,79.55999755859375,-0.004629084763785096,0.002646491348593294,,,
2013-01-13,2.6504767552963124,,,,,,14.018938530406603,0.12594113620807665,79.55999755859375,-0.0005025240740469394,0.0027728917425984267,,,
2013-01-14,2.661515414076224,,,,,,14.151407929281904,0.12867898699520877,79.48999786376953,-0.0013819172419623493,0.0018906167482046765,,,
2013-01-15,2.661212771717088,,,,,,13.26782244737167,0.13141683778234087,79.77999877929688,0.002261310409877648,0.0055457834851968535,,,
2013-01-16,2.6883789204385975,,,,,,15.040877669213243,0.13415468856947296,79.80000305175781,0.0028905788339290694,0.0032688223942389794,,,
2013-01-17,2.7471811499464116,,,,,,21.87320966751124,0.13689253935660506,79.6500015258789,0.0036542453792460794,-0.0037522881027436394,,,
2013-01-18,2.754666010942595,,,,,,21.4502209705435,0.13963039014373715,80.05000305175781,0.010094675731959768,0.0016266877601482932,,,
2013-01-19,2.7465094962302303,,,,,,21.77519761870629,0.14236824093086928,80.05000305175781,0.009967207850556381,0.0033843604486367695,,,
2013-01-20,2.754907841203059,,,,,,21.32212412521689,0.14510609171800137,80.05000305175781,0.005400656748837385,0.0045175128538395,,,
2013-01-21,2.820248457283237,,,,,,27.449531946936485,0.14784394250513347,80.05000305175781,0.005400656748837385,0.0045175128538395,,,
2013-01-22,2.8507168389468798,,,,,,27.823454634166172,0.15058179329226556,79.87000274658203,0.003139914486008033,0.0022587564269198612,,,
2013-01-23,2.864278459715989,,,,,,27.85793450510825,0.15331964407939766,79.91999816894531,0.003515805894559909,0.002257340230724658,,,
2013-01-24,2.8273778844901805,,,,,,30.652557227016164,0.15605749486652978,79.94999694824219,0.0038924856977591293,0.007307473624663885,,,
2013-01-25,2.856884030308925,,,,,,31.285775879376754,0.15879534565366188,79.75,0.0016327210365933986,0.009238210427052085,,,
2013-01-26,2.8652607191923685,,,,,,31.053360244053234,0.16153319644079397,79.75,0.0016327210365933986,0.00478766839193967,,,
2013-01-27,2.882822669250291,,,,,,31.115021700702698,0.16427104722792607,79.75,0.0008785102228427988,0.0013812231440808453,,,
2013-01-28,2.9335517634202755,,,,,,32.95363646604134,0.16700889801505817,79.77999877929688,0.0012550009254279626,0.0017579029472800656,,,
2013-01-29,2.971168754670774,,,,,,33.75995268482871,0.1697467488021903,79.55999755859375,-0.001506058560773349,-0.0010045433408816251,,,
2013-01-30,2.9825176784478122,,,,,,33.72898579043675,0.17248459958932238,79.27999877929688,-0.006142633626550653,-0.0046453576835376875,,,
2013-01-31,3.020992677636544,,,,,,33.420970721641076,0.17522245037645448,79.20999908447266,-0.007020152716057826,-0.00962745986674407,,,
2013-02-01,3.0176450237665056,,,,,,33.39914191577271,0.17796030116358658,79.12999725341797,-0.00901692215982286,-0.010503988426446176,,,
2013-02-02,2.9773596103488607,,,,,,36.941388744828664,0.1806981519507187,79.12999725341797,-0.0161631610944325,-0.011369360965772346,,,
2013-02-03,3.0242682073694893,,,,,,38.15264115446666,0.1834360027378508,79.12999725341797,-0.017018667659404074,-0.01173975827387208,,,
2013-02-04,3.017517637918756,,,,,,38.437400927172014,0.1861738535249829,79.55000305175781,-0.011801204325989856,-0.006494275571978347,,,
2013-02-05,3.028167746230348,,,,,,38.3207447699173,0.188911704312115,79.48999786376953,-0.012546610387956125,-0.007243684691710772,,,
2013-02-06,3.054405134599352,,,,,,38.345094627308804,0.19164955509924708,79.72000122070312,-0.006728144793850976,-0.004371156181529501,,,
2013-02-07,3.0963811398559025,,,,,,39.13917515287229,0.1943874058863792,80.19000244140625,-0.0019912387772649254,0.0014987229554066506,,,
2013-02-08,3.126206217877751,,,,,,39.148983616310815,0.1971252566735113,80.25,-0.003848033366290471,0.00412915213482723,,,
2013-02-09,3.1669027269912955,,,,,,39.74447448320615,0.1998631074606434,80.25,0.006395813266784511,0.002498400257559874,,,
2013-02-10,3.173890565855854,,,,,,39.75289069947007,0.2026009582477755,80.25,0.00867273080165809,-0.004218840468302232,,,
2013-02-11,3.198561792779423,,,,,,39.424039015135584,0.2053388090349076,80.30999755859375,0.00942684795141746,-0.0034743614843077975,,,
2013-02-12,3.2180649524946037,,,,,,38.873057498849136,0.2080766598220397,80.11000061035156,0.006913060188981968,-0.0059560212104561305,,,
2013-02-13,3.2044381386442566,,,,,,39.94999570935589,0.2108145106091718,80.08999633789062,0.007548100267273483,-0.008173419964202733,,,
2013-02-14,3.306241432521883,,,,,,46.31673114799015,0.2135523613963039,80.45999908447266,0.008523443414143683,-0.0018608302287947964,,,
2013-02-15,3.302160136705136,,,,,,46.866748064566096,0.216290212183436,80.58000183105469,0.009774420419394803,-0.0022288298714027155,,,
2013-02-16,3.308576247071083,,,,,,45.584285685935086,0.2190280629705681,80.58000183105469,0.011676086470301161,-0.00259932023880316,,,
2013-02-17,3.2931388361257263,,,,,,46.548832960934625,0.22176591375770022,80.58000183105469,0.006620846459608476,-0.005553461125772152,,,
2013-02-18,3.2931988575567686,,,,,,46.208079335525454,0.2245037645448323,80.58000183105469,0.006620846459608476,-0.005553461125772152,,,
2013-02-19,3.381457981313341,,,,,,50.34439906905731,0.2272416153319644,80.47000122070312,0.005246697725592275,-0.006910990584104826,,,
2013-02-20,3.395172844783326,,,,,,48.57542826740124,0.2299794661190965,81.08999633789062,0.012991795708744425,0.0006169227763879181,,,
2013-02-21,3.395114549219537,,,,,,48.76348358666516,0.2327173169062286,81.45999908447266,0.019907302907394397,0.004686695175584177,,,
2013-02-22,3.416829774377296,,,,,,48.75412466115697,0.23545516769336072,81.4800033569336,0.01951958488150285,0.005181418837771901,,,
2013-02-23,3.3947249655572556,,,,,,47.46689617875395,0.23819301848049282,81.4800033569336,0.01913704148959372,0.004933417819999342,,,
2013-02-24,3.3972846867919197,,,,,,47.58659439066633,0.24093086926762491,81.4800033569336,0.021692832061863232,0.002707374045281208,,,
2013-02-25,3.4128635035641546,,,,,,47.50556889403645,0.243668720054757,81.66999816894531,0.024075212149784475,0.005045483902738512,,,
2013-02-26,3.4389919935018227,,,,,,47.55958361225136,0.2464065708418891,81.87000274658203,0.026583106540213564,0.007506775711486169,,,
2013-02-27,3.4417076822666655,,,,,,46.764847275548995,0.24914442162902123,81.5999984741211,0.022812731545146514,0.009026780051270888,,,
2013-02-28,3.5078159237703743,,,,,,48.554393862458845,0.2518822724161533,81.9800033569336,0.030417368936664024,0.012598867144213655,,,
2013-03-01,3.5440345048506807,,,,,,48.79773649431869,0.2546201232032854,82.30999755859375,0.0382189559277355,0.01705173913523028,,,
2013-03-02,3.530572697535858,,,,,,49.289599350846615,0.25735797399041754,82.30999755859375,0.039136453856225106,0.01705173913523028,,,
2013-03-03,3.5395595182302646,,,,,,48.976077145385574,0.2600958247775496,82.30999755859375,0.04018703924621225,0.026437149926969328,,,
2013-03-04,3.5939165084119638,,,,,,46.928514463169904,0.26283367556468173,82.22000122070312,0.039049716599752315,0.025314861173376002,,,
2013-03-05,3.705563350433052,,,,,,53.39357350567609,0.2655715263518138,82.08999633789062,0.037406788666921154,0.023693650562895074,,,
2013-03-06,3.767806066535893,,,,,,53.82818183197454,0.2683093771389459,82.45999908447266,0.03658071553839548,0.027538929401528467,,,
2013-03-07,3.7364174230864493,,,,,,56.13228943005595,0.27104722792607805,82.08000183105469,0.03258276559176565,0.020895525787210767,,,
